user_id,reviewer_name,age,lifestyle,location_id,location_name,area,amenity_type,visit_time,dwell_time_mins,rating,sentiment,review_text
210,User_210,24,General,LOC_027,Kovaipudur Retreat Spa,Kovaipudur,spa,9:00 AM,103,3.5,mixed,"Nice ambience and fair pricing. Some services are excellent, others average. The facial was great; the body scrub was forgettable."
210,User_210,48,General,LOC_008,Gold's Gym Saravanampatti,Saravanampatti,gym,12:00 PM,62,2.5,negative,The locker rooms are not clean enough. Smells bad and the showers are poorly maintained. Expected better hygiene standards for this price.
210,User_210,46,General,LOC_035,Arya Bhavan Hotel,Town Hall,restaurant,12:00 PM,50,3.5,mixed,The food quality is consistently good but the ambience could use a refresh. Old interiors don't match the premium prices they now charge.
210,User_210,60,General,LOC_040,Palghat Café,Ganapathy,cafe,4:00 PM,71,4.0,positive,"Perfect little spot for a working session. The playlist was chill, and the avocado toast hit different. Minimal crowd on weekdays — a blessing."
210,User_210,22,General,LOC_049,Kovai Pazhamudir Nilayam Mess,Singanallur,street_food,12:00 PM,18,3.0,mixed,"Tastes fantastic but portion sizes are inconsistent. Sometimes generous, sometimes not. The chai, however, is consistently excellent."
210,User_210,27,General,LOC_050,Heritage Public Library,Ramnagar,library,9:00 AM,67,2.5,negative,Very poorly maintained. Some shelves had mold damage and the AC was broken during my visit. Not a pleasant environment for study.
210,User_210,30,General,LOC_036,Fitness One RS Puram,RS Puram,gym,4:00 PM,93,4.0,positive,Loving the atmosphere here. Everyone is focused and motivating. The personal trainer I got assigned to really understands my goals.
210,User_210,40,General,LOC_043,Tech Mahindra Campus,Harlur,it_park,7:00 PM,437,3.0,mixed,The office infrastructure is solid but the parking is a mess. Facilities team is responsive — they just need more resources to fix recurring issues.
211,User_211,34,General,LOC_011,Coimbatore Public Library,Town Hall,library,7:00 PM,143,5.0,positive,"Great place to spend a productive afternoon. Well-lit, quiet, and the AC is maintained well. The digital reference section is a bonus."
211,User_211,60,General,LOC_024,Sangeetha Restaurant,Gandhipuram,restaurant,7:00 PM,89,4.0,positive,Excellent South Indian thali for lunch. Very reasonable price and the quality is consistent every single visit. Staff are warm and welcoming.
211,User_211,26,General,LOC_017,Fun Republic Mall,Avinashi Road,mall,9:00 AM,161,4.0,positive,Excellent range of stores! The food court has something for everyone. Could spend hours here without realizing it.
211,User_211,30,General,LOC_013,WeWork Coimbatore,Avinashi Road,coworking_space,7:00 PM,232,2.5,negative,"The place was oversold. On busy days, there aren't enough desks and people end up standing or working in common areas. Very disorganized."
211,User_211,42,General,LOC_033,91Springboard Coimbatore,Peelamedu,coworking_space,4:00 PM,366,3.5,mixed,Reliable for most days. Had one frustrating week with connectivity issues but it was resolved quickly. Overall a comfortable workspace.
211,User_211,44,General,LOC_018,Perur Pateeswarar Temple,Perur,temple,4:00 PM,27,3.5,mixed,"Peaceful in the early morning, chaotic by mid-morning. Go before 7 AM for the authentic experience. The festival days are overwhelming."
211,User_211,53,General,LOC_034,Toit Brewpub,Race Course,pub_bar,12:00 PM,72,2.5,negative,The music was so deafeningly loud we had to lean into each other's ears to talk. The staff were visibly undertrained and got orders wrong repeatedly.
211,User_211,60,General,LOC_002,Brookefields Mall,Velandipalayam,mall,9:00 AM,135,3.0,mixed,The food court is great but the rest of the mall feels a bit tired. Some stores could use a refresh. Still a reliable hangout spot though.
211,User_211,25,General,LOC_032,Arulmigu Vinayakar Temple,Ganapathy,temple,9:00 AM,9,2.5,negative,The prasad distribution is chaotic and the donation counters feel more like a business than a sacred space. Lost its original simplicity.
211,User_211,33,General,LOC_021,VOC Park & Zoo,Gandhipuram,park,9:00 AM,79,4.0,positive,Beautiful green space in the middle of the city chaos. Great for evening walks. The lighting is good and security is present throughout.
211,User_211,23,General,LOC_050,Heritage Public Library,Ramnagar,library,9:00 AM,84,3.5,mixed,A decent library with a good Tamil literature section. The English books are outdated though. Good for peace and quiet regardless.
212,User_212,23,General,LOC_022,Hotel Annamalai,Gandhipuram,restaurant,12:00 PM,46,2.5,negative,"Very rude staff at the billing counter. When I pointed out an overcharge, they argued rather than apologizing. Lost a loyal customer today."
212,User_212,45,General,LOC_040,Palghat Café,Ganapathy,cafe,12:00 PM,5,1.0,negative,Overpriced for what you get. The cappuccino tasted burnt and the waiter forgot our order twice. The wifi was down the entire time.
212,User_212,38,General,LOC_005,PSG Tech Campus,Peelamedu,college,12:00 PM,406,3.5,mixed,"Mixed experience — great teachers, average administration. The campus itself is well-maintained though."
212,User_212,56,General,LOC_010,Big Cinemas Brookefields,Velandipalayam,cinema,12:00 PM,158,3.0,mixed,Movie experience was solid. Concession prices are robbery but the screen quality made the overall outing worthwhile. A mixed bag.
212,User_212,21,General,LOC_038,Nightingale Park,RS Puram,park,7:00 PM,103,4.0,positive,Lovely park with a lake view. The kids' area is fun and the benches are clean. Morning yoga sessions here feel absolutely refreshing.
212,User_212,30,General,LOC_041,Anna University Coimbatore,Jothipuram,college,4:00 PM,305,2.5,negative,Outdated infrastructure in some departments. Administration is slow and unresponsive to student feedback. Needs serious modernisation.
212,User_212,25,General,LOC_030,Siruvani Park Trail,Siruvani,park,9:00 AM,18,2.5,negative,The benches are broken and the paths are poorly lit after 7 PM. Feels unsafe to walk alone. Maintenance is clearly not a priority.
212,User_212,28,General,LOC_045,Sri Ayyappa Temple Ganapathy,Ganapathy,temple,7:00 PM,12,2.5,negative,Way too crowded on weekends. The queue management is poor and devotees end up pushing each other. The experience loses its sanctity entirely.
212,User_212,44,General,LOC_050,Heritage Public Library,Ramnagar,library,4:00 PM,140,4.0,positive,"Loved the reading room. Newspapers from across the country, plus a decent Tamil literature section. An underrated gem in the city."
212,User_212,33,General,LOC_007,Annapoorna Restaurant,RS Puram,restaurant,9:00 AM,63,3.0,mixed,The food quality is consistently good but the ambience could use a refresh. Old interiors don't match the premium prices they now charge.
212,User_212,36,General,LOC_049,Kovai Pazhamudir Nilayam Mess,Singanallur,street_food,12:00 PM,17,3.0,mixed,"Tastes fantastic but portion sizes are inconsistent. Sometimes generous, sometimes not. The chai, however, is consistently excellent."
212,User_212,21,General,LOC_008,Gold's Gym Saravanampatti,Saravanampatti,gym,7:00 PM,71,3.0,mixed,"The trainers are knowledgeable but stretched thin. You'll get attention once but after that you're mostly on your own. Good gym, just understaff."
212,User_212,18,General,LOC_004,Thudiyalur Street Food Hub,Thudiyalur,street_food,9:00 AM,22,3.5,mixed,"Tastes fantastic but portion sizes are inconsistent. Sometimes generous, sometimes not. The chai, however, is consistently excellent."
213,User_213,37,General,LOC_045,Sri Ayyappa Temple Ganapathy,Ganapathy,temple,7:00 PM,37,4.0,positive,Beautiful architecture. The early morning puja was serene — hardly any crowd and the flowers and incense create a lovely atmosphere.
213,User_213,32,General,LOC_044,Kumaraguru IT Hub,Chinnavedampatti,it_park,12:00 PM,549,4.0,positive,Great infrastructure and fast Wi-Fi. The cafeteria is decent too. Parking can be an issue during peak hours but overall a productive workspace.
213,User_213,47,General,LOC_039,ChettiNadu Mess Saibaba Colony,Saibaba Colony,street_food,4:00 PM,20,4.0,positive,Incredibly fresh ingredients. The mini tiffin here is a steal for ₹30. Locals swear by it and now I do too.
213,User_213,47,General,LOC_049,Kovai Pazhamudir Nilayam Mess,Singanallur,street_food,7:00 PM,18,4.0,positive,Incredibly fresh ingredients. The mini tiffin here is a steal for ₹30. Locals swear by it and now I do too.
213,User_213,44,General,LOC_005,PSG Tech Campus,Peelamedu,college,9:00 AM,212,1.5,negative,The academic reputation doesn't match the on-ground experience. Bureaucratic processes are frustrating for both students and visitors.
213,User_213,58,General,LOC_037,Aishwarya Cinema,Gandhipuram,cinema,12:00 PM,180,3.5,mixed,Movie experience was solid. Concession prices are robbery but the screen quality made the overall outing worthwhile. A mixed bag.
213,User_213,29,General,LOC_017,Fun Republic Mall,Avinashi Road,mall,12:00 PM,89,2.5,negative,Way too crowded and poorly ventilated near the food court. The kids' play area was not maintained. Staff were unhelpful when I asked for directions.
213,User_213,19,General,LOC_021,VOC Park & Zoo,Gandhipuram,park,7:00 PM,42,2.5,negative,The benches are broken and the paths are poorly lit after 7 PM. Feels unsafe to walk alone. Maintenance is clearly not a priority.
213,User_213,19,General,LOC_029,Inox Cinemas,Avinashi Road,cinema,7:00 PM,168,3.0,mixed,"Good screen and sound, but the seat cushions in the middle section are worn out. Premium ticket prices should come with premium comfort."
213,User_213,32,General,LOC_023,Cult Fitness Peelamedu,Peelamedu,gym,12:00 PM,73,3.0,mixed,"The trainers are knowledgeable but stretched thin. You'll get attention once but after that you're mostly on your own. Good gym, just understaff."
214,User_214,31,General,LOC_028,The Third Wave Coffee,Saravanampatti,cafe,7:00 PM,52,3.0,mixed,Decent place for a quiet afternoon. The wifi was patchy today which was frustrating but the cold brew made up for it partially.
214,User_214,28,General,LOC_050,Heritage Public Library,Ramnagar,library,4:00 PM,102,4.5,positive,"Loved the reading room. Newspapers from across the country, plus a decent Tamil literature section. An underrated gem in the city."
214,User_214,57,General,LOC_011,Coimbatore Public Library,Town Hall,library,9:00 AM,122,5.0,positive,"Great place to spend a productive afternoon. Well-lit, quiet, and the AC is maintained well. The digital reference section is a bonus."
214,User_214,41,General,LOC_032,Arulmigu Vinayakar Temple,Ganapathy,temple,12:00 PM,16,2.5,negative,Disappointed with the cleanliness around the premises. Garbage near the entrance ruins the spiritual mood. Authorities should take better care.
214,User_214,19,General,LOC_043,Tech Mahindra Campus,Harlur,it_park,7:00 PM,521,3.5,mixed,The office infrastructure is solid but the parking is a mess. Facilities team is responsive — they just need more resources to fix recurring issues.
214,User_214,32,General,LOC_004,Thudiyalur Street Food Hub,Thudiyalur,street_food,4:00 PM,27,4.0,positive,Incredibly fresh ingredients. The mini tiffin here is a steal for ₹30. Locals swear by it and now I do too.
214,User_214,35,General,LOC_023,Cult Fitness Peelamedu,Peelamedu,gym,4:00 PM,49,2.5,negative,The locker rooms are not clean enough. Smells bad and the showers are poorly maintained. Expected better hygiene standards for this price.
214,User_214,26,General,LOC_007,Annapoorna Restaurant,RS Puram,restaurant,4:00 PM,52,2.5,negative,"Waited 40 minutes for food that arrived cold. The waiter kept forgetting items from the order. For this price range, the service was appalling."
214,User_214,55,General,LOC_005,PSG Tech Campus,Peelamedu,college,12:00 PM,290,2.5,negative,Outdated infrastructure in some departments. Administration is slow and unresponsive to student feedback. Needs serious modernisation.
214,User_214,48,General,LOC_021,VOC Park & Zoo,Gandhipuram,park,9:00 AM,71,4.5,positive,Lovely park with a lake view. The kids' area is fun and the benches are clean. Morning yoga sessions here feel absolutely refreshing.
214,User_214,27,General,LOC_031,Amirtha Library Peelamedu,Peelamedu,library,4:00 PM,117,5.0,positive,"Great place to spend a productive afternoon. Well-lit, quiet, and the AC is maintained well. The digital reference section is a bonus."
215,User_215,38,General,LOC_039,ChettiNadu Mess Saibaba Colony,Saibaba Colony,street_food,4:00 PM,10,2.5,negative,Got a mild stomach upset after eating here. The hygiene standards in the kitchen area were questionable. Not risking it again.
215,User_215,35,General,LOC_047,Kongu Yoga Vedic Center,Peelamedu,yoga_center,4:00 PM,55,3.0,mixed,The morning sessions are wonderful. Evening batches feel rushed though. The instructor quality also varies between sessions — a little inconsistent.
215,User_215,30,General,LOC_018,Perur Pateeswarar Temple,Perur,temple,12:00 PM,15,2.5,negative,The prasad distribution is chaotic and the donation counters feel more like a business than a sacred space. Lost its original simplicity.
215,User_215,36,General,LOC_005,PSG Tech Campus,Peelamedu,college,9:00 AM,405,3.5,mixed,Good academic base with some departments excelling more than others. Worth it if you're in the right branch.
215,User_215,33,General,LOC_029,Inox Cinemas,Avinashi Road,cinema,7:00 PM,173,3.0,mixed,Movie experience was solid. Concession prices are robbery but the screen quality made the overall outing worthwhile. A mixed bag.
215,User_215,37,General,LOC_025,Saibaba Colony Snack Corner,Saibaba Colony,street_food,4:00 PM,15,2.5,negative,Got a mild stomach upset after eating here. The hygiene standards in the kitchen area were questionable. Not risking it again.
215,User_215,59,General,LOC_013,WeWork Coimbatore,Avinashi Road,coworking_space,7:00 PM,293,3.0,mixed,Good space with decent facilities. Internet can be hit or miss but the community vibe and clean environment more than compensate.
215,User_215,46,General,LOC_048,The Bier Library,Avinashi Road,pub_bar,7:00 PM,66,2.5,negative,Outrageously overpriced drinks with no quality to match. The beer was warm and the cocktail tasted like straight juice. Not coming back.
215,User_215,24,General,LOC_010,Big Cinemas Brookefields,Velandipalayam,cinema,4:00 PM,164,3.0,mixed,Movie experience was solid. Concession prices are robbery but the screen quality made the overall outing worthwhile. A mixed bag.
215,User_215,47,General,LOC_024,Sangeetha Restaurant,Gandhipuram,restaurant,4:00 PM,120,5.0,positive,The ambience is elegant without being pretentious. The seafood was fresh and beautifully presented. Easily the best dining experience I've had in Coimbatore.
215,User_215,25,General,LOC_004,Thudiyalur Street Food Hub,Thudiyalur,street_food,9:00 AM,28,4.0,positive,Best kothu parotta I've had in years! The masala is perfectly spiced and the portions are generous. The owner is a gem.
216,User_216,59,General,LOC_024,Sangeetha Restaurant,Gandhipuram,restaurant,4:00 PM,40,2.5,negative,"Waited 40 minutes for food that arrived cold. The waiter kept forgetting items from the order. For this price range, the service was appalling."
216,User_216,50,General,LOC_010,Big Cinemas Brookefields,Velandipalayam,cinema,9:00 AM,167,3.5,mixed,"Good screen and sound, but the seat cushions in the middle section are worn out. Premium ticket prices should come with premium comfort."
216,User_216,22,General,LOC_021,VOC Park & Zoo,Gandhipuram,park,9:00 AM,88,4.0,positive,A hidden gem! The flower garden section is breathtaking in the morning. Perfect for a quiet read or a gentle jog.
216,User_216,33,General,LOC_047,Kongu Yoga Vedic Center,Peelamedu,yoga_center,9:00 AM,44,2.5,negative,"The instructor barely pays attention during group sessions. With 30 people in the room, corrections are non-existent. Feels like a money-making factory."
216,User_216,23,General,LOC_025,Saibaba Colony Snack Corner,Saibaba Colony,street_food,7:00 PM,32,5.0,positive,Incredibly fresh ingredients. The mini tiffin here is a steal for ₹30. Locals swear by it and now I do too.
216,User_216,52,General,LOC_036,Fitness One RS Puram,RS Puram,gym,9:00 AM,96,4.0,positive,Great gym for serious fitness folks. Enough space even during peak hours. The shower rooms are clean which is a bonus.
216,User_216,27,General,LOC_002,Brookefields Mall,Velandipalayam,mall,9:00 AM,86,2.5,negative,Half the stores were closed during my visit despite it being a weekend afternoon. Feels like the mall is losing tenants. Very disappointing.
216,User_216,34,General,LOC_041,Anna University Coimbatore,Jothipuram,college,12:00 PM,328,3.0,mixed,Good academic base with some departments excelling more than others. Worth it if you're in the right branch.
216,User_216,19,General,LOC_028,The Third Wave Coffee,Saravanampatti,cafe,9:00 AM,68,4.0,positive,"Cozy, warm interiors. The filter coffee is authentic and the wifi actually works, which is rare. Highly recommend for solo evenings."
216,User_216,20,General,LOC_048,The Bier Library,Avinashi Road,pub_bar,9:00 AM,101,3.5,mixed,"The cocktails are hit or miss depending on who's behind the bar. Had a great experience once, average another time. Would go back cautiously."
216,User_216,26,General,LOC_026,Prozone Mall,Avinashi Road,mall,4:00 PM,145,3.5,mixed,Good selection of stores but the footfall on weekends makes it unpleasant. Weekday visits are far more enjoyable and the service is better.
217,User_217,18,General,LOC_043,Tech Mahindra Campus,Harlur,it_park,4:00 PM,509,3.5,mixed,"Good working environment overall. A few loose ends like the cafeteria queues during lunch, but nothing that ruins the day completely."
217,User_217,50,General,LOC_026,Prozone Mall,Avinashi Road,mall,12:00 PM,151,3.5,mixed,The food court is great but the rest of the mall feels a bit tired. Some stores could use a refresh. Still a reliable hangout spot though.
217,User_217,58,General,LOC_002,Brookefields Mall,Velandipalayam,mall,4:00 PM,74,2.5,negative,Terrible parking management on weekends. Spent 45 minutes just trying to find a spot. The food court was understaffed and food took forever.
217,User_217,28,General,LOC_033,91Springboard Coimbatore,Peelamedu,coworking_space,12:00 PM,349,3.5,mixed,Reliable for most days. Had one frustrating week with connectivity issues but it was resolved quickly. Overall a comfortable workspace.
217,User_217,38,General,LOC_019,Starbucks Coimbatore,Race Course,cafe,4:00 PM,76,4.0,positive,Absolutely loved the ambience! The cold brew was phenomenal and the staff were super friendly. Will definitely come back with my laptop.
217,User_217,19,General,LOC_032,Arulmigu Vinayakar Temple,Ganapathy,temple,7:00 PM,22,3.0,mixed,"Peaceful in the early morning, chaotic by mid-morning. Go before 7 AM for the authentic experience. The festival days are overwhelming."
217,User_217,31,General,LOC_048,The Bier Library,Avinashi Road,pub_bar,12:00 PM,91,3.5,mixed,"The cocktails are hit or miss depending on who's behind the bar. Had a great experience once, average another time. Would go back cautiously."
217,User_217,31,General,LOC_050,Heritage Public Library,Ramnagar,library,12:00 PM,46,2.5,negative,The books are extremely outdated. Most reference material is from the 1990s. The digital section barely functions with obsolete computers.
217,User_217,31,General,LOC_027,Kovaipudur Retreat Spa,Kovaipudur,spa,4:00 PM,105,4.0,positive,Luxurious experience without the 5-star price tag. The steam room is excellent and the staff are courteous throughout. Will be booking monthly.
217,User_217,54,General,LOC_036,Fitness One RS Puram,RS Puram,gym,4:00 PM,81,3.5,mixed,Equipment is good but it gets way too crowded between 6-8 PM. Going at 5 AM is a completely different experience — empty and peaceful.
217,User_217,31,General,LOC_005,PSG Tech Campus,Peelamedu,college,12:00 PM,204,1.5,negative,Outdated infrastructure in some departments. Administration is slow and unresponsive to student feedback. Needs serious modernisation.
217,User_217,42,General,LOC_003,Marudhamalai Temple,Marudhamalai,temple,4:00 PM,38,4.0,positive,One of the oldest temples in the region. The energy here is calming. Came here during a stressful week and left feeling at peace.
217,User_217,49,General,LOC_013,WeWork Coimbatore,Avinashi Road,coworking_space,7:00 PM,277,3.0,mixed,Good space with decent facilities. Internet can be hit or miss but the community vibe and clean environment more than compensate.
218,User_218,24,General,LOC_043,Tech Mahindra Campus,Harlur,it_park,9:00 AM,502,3.5,mixed,The office infrastructure is solid but the parking is a mess. Facilities team is responsive — they just need more resources to fix recurring issues.
218,User_218,41,General,LOC_016,Ukkadam Street Stalls,Ukkadam,street_food,9:00 AM,12,2.5,negative,"The taste has gone completely downhill since the original owner's son took over. Oily, under-spiced, and overpriced for what it is now."
218,User_218,20,General,LOC_005,PSG Tech Campus,Peelamedu,college,9:00 AM,343,3.0,mixed,"Mixed experience — great teachers, average administration. The campus itself is well-maintained though."
218,User_218,25,General,LOC_040,Palghat Café,Ganapathy,cafe,9:00 AM,45,3.0,mixed,"Love the ambience but the food menu needs work. The coffees are great but the snacks are forgettable. Good for drinks, not for a full meal."
218,User_218,18,General,LOC_007,Annapoorna Restaurant,RS Puram,restaurant,9:00 AM,100,5.0,positive,"The biryani here is legendary in the neighbourhood. Generous portions, authentic spice level, and the service is prompt. Always leaves you satisfied."
218,User_218,53,General,LOC_001,TIDEL Park Coimbatore,Vilankurichi,it_park,4:00 PM,418,2.5,negative,Overcrowded cafeteria during lunch hours. The food quality has dropped significantly over the past few months. Not worth the premium rent.
218,User_218,22,General,LOC_002,Brookefields Mall,Velandipalayam,mall,12:00 PM,119,3.0,mixed,The food court is great but the rest of the mall feels a bit tired. Some stores could use a refresh. Still a reliable hangout spot though.
218,User_218,19,General,LOC_047,Kongu Yoga Vedic Center,Peelamedu,yoga_center,9:00 AM,65,3.5,mixed,Good center with experienced staff for beginner classes. Advanced classes need more personalized attention. A solid 3.5/5 overall.
218,User_218,29,General,LOC_004,Thudiyalur Street Food Hub,Thudiyalur,street_food,9:00 AM,17,3.0,mixed,"Tastes fantastic but portion sizes are inconsistent. Sometimes generous, sometimes not. The chai, however, is consistently excellent."
218,User_218,35,General,LOC_045,Sri Ayyappa Temple Ganapathy,Ganapathy,temple,4:00 PM,9,2.5,negative,Way too crowded on weekends. The queue management is poor and devotees end up pushing each other. The experience loses its sanctity entirely.
218,User_218,19,General,LOC_018,Perur Pateeswarar Temple,Perur,temple,4:00 PM,44,4.0,positive,Beautiful architecture. The early morning puja was serene — hardly any crowd and the flowers and incense create a lovely atmosphere.
218,User_218,18,General,LOC_041,Anna University Coimbatore,Jothipuram,college,9:00 AM,476,4.0,positive,Great campus with modern labs. Student culture here is active and healthy. Events and fests make it a fun place to be.
218,User_218,53,General,LOC_020,CIT Campus,Sarkar Samakulam,college,7:00 PM,309,3.0,mixed,"Mixed experience — great teachers, average administration. The campus itself is well-maintained though."
218,User_218,36,General,LOC_029,Inox Cinemas,Avinashi Road,cinema,4:00 PM,182,3.5,mixed,"Good screen and sound, but the seat cushions in the middle section are worn out. Premium ticket prices should come with premium comfort."
219,User_219,47,General,LOC_031,Amirtha Library Peelamedu,Peelamedu,library,4:00 PM,107,4.5,positive,"Great place to spend a productive afternoon. Well-lit, quiet, and the AC is maintained well. The digital reference section is a bonus."
219,User_219,52,General,LOC_035,Arya Bhavan Hotel,Town Hall,restaurant,7:00 PM,79,3.5,mixed,The food quality is consistently good but the ambience could use a refresh. Old interiors don't match the premium prices they now charge.
219,User_219,34,General,LOC_011,Coimbatore Public Library,Town Hall,library,12:00 PM,130,5.0,positive,"Loved the reading room. Newspapers from across the country, plus a decent Tamil literature section. An underrated gem in the city."
219,User_219,46,General,LOC_024,Sangeetha Restaurant,Gandhipuram,restaurant,12:00 PM,63,3.0,mixed,The food quality is consistently good but the ambience could use a refresh. Old interiors don't match the premium prices they now charge.
219,User_219,56,General,LOC_043,Tech Mahindra Campus,Harlur,it_park,4:00 PM,470,3.0,mixed,The office infrastructure is solid but the parking is a mess. Facilities team is responsive — they just need more resources to fix recurring issues.
219,User_219,54,General,LOC_047,Kongu Yoga Vedic Center,Peelamedu,yoga_center,12:00 PM,54,3.0,mixed,The morning sessions are wonderful. Evening batches feel rushed though. The instructor quality also varies between sessions — a little inconsistent.
219,User_219,23,General,LOC_036,Fitness One RS Puram,RS Puram,gym,7:00 PM,68,3.0,mixed,"The trainers are knowledgeable but stretched thin. You'll get attention once but after that you're mostly on your own. Good gym, just understaff."
219,User_219,51,General,LOC_049,Kovai Pazhamudir Nilayam Mess,Singanallur,street_food,9:00 AM,16,3.0,mixed,The food is genuinely great but the hygiene could use improvement. They'd have a 5-star spot if they just cleaned up the surroundings a bit.
219,User_219,60,General,LOC_010,Big Cinemas Brookefields,Velandipalayam,cinema,12:00 PM,115,1.5,negative,AC was not working properly during the afternoon show. Sweating through the entire movie is not the experience I paid ₹350 for.
219,User_219,49,General,LOC_021,VOC Park & Zoo,Gandhipuram,park,9:00 AM,50,2.5,negative,Overgrown bushes blocking the walking trail. Water fountain was broken. The authorities seem to have forgotten this park exists.
219,User_219,53,General,LOC_023,Cult Fitness Peelamedu,Peelamedu,gym,7:00 PM,83,3.5,mixed,"The trainers are knowledgeable but stretched thin. You'll get attention once but after that you're mostly on your own. Good gym, just understaff."
220,User_220,18,General,LOC_037,Aishwarya Cinema,Gandhipuram,cinema,9:00 AM,124,1.5,negative,"The seats in Row G are broken and uncomfortable. Complained to the staff — they shrugged. For the ticket prices they charge, this is unacceptable."
220,User_220,33,General,LOC_023,Cult Fitness Peelamedu,Peelamedu,gym,7:00 PM,66,3.0,mixed,"The trainers are knowledgeable but stretched thin. You'll get attention once but after that you're mostly on your own. Good gym, just understaff."
220,User_220,30,General,LOC_048,The Bier Library,Avinashi Road,pub_bar,9:00 AM,94,3.0,mixed,Fun place for a Friday night but not for a casual Tuesday. Weekday vibe is dead. Weekends are alive but also overcrowded. Timing matters.
220,User_220,29,General,LOC_027,Kovaipudur Retreat Spa,Kovaipudur,spa,9:00 AM,91,3.0,mixed,Good spa overall but the experience depends entirely on which therapist you get. Ask to book with their senior staff specifically.
220,User_220,45,General,LOC_045,Sri Ayyappa Temple Ganapathy,Ganapathy,temple,4:00 PM,28,3.5,mixed,"Spiritually fulfilling but the management of crowds needs improvement. If you go on a weekday, the experience is completely different — and much better."
220,User_220,37,General,LOC_007,Annapoorna Restaurant,RS Puram,restaurant,4:00 PM,92,5.0,positive,The ambience is elegant without being pretentious. The seafood was fresh and beautifully presented. Easily the best dining experience I've had in Coimbatore.
220,User_220,57,General,LOC_015,Naturals Spa Coimbatore,Peelamedu,spa,7:00 PM,103,3.5,mixed,"Nice ambience and fair pricing. Some services are excellent, others average. The facial was great; the body scrub was forgettable."
220,User_220,20,General,LOC_041,Anna University Coimbatore,Jothipuram,college,7:00 PM,399,3.5,mixed,"Mixed experience — great teachers, average administration. The campus itself is well-maintained though."
220,User_220,48,General,LOC_042,KG Hospital Ayurveda Spa,Saibaba Colony,spa,7:00 PM,62,2.5,negative,"The aromatherapy oils they used caused a mild skin reaction. When I reported it, the staff were more concerned about liability than my comfort."
221,User_221,48,General,LOC_028,The Third Wave Coffee,Saravanampatti,cafe,4:00 PM,66,4.0,positive,Absolutely loved the ambience! The cold brew was phenomenal and the staff were super friendly. Will definitely come back with my laptop.
221,User_221,58,General,LOC_045,Sri Ayyappa Temple Ganapathy,Ganapathy,temple,9:00 AM,34,4.0,positive,One of the oldest temples in the region. The energy here is calming. Came here during a stressful week and left feeling at peace.
221,User_221,56,General,LOC_038,Nightingale Park,RS Puram,park,7:00 PM,45,2.5,negative,The benches are broken and the paths are poorly lit after 7 PM. Feels unsafe to walk alone. Maintenance is clearly not a priority.
221,User_221,31,General,LOC_040,Palghat Café,Ganapathy,cafe,7:00 PM,46,3.0,mixed,Decent place for a quiet afternoon. The wifi was patchy today which was frustrating but the cold brew made up for it partially.
221,User_221,50,General,LOC_023,Cult Fitness Peelamedu,Peelamedu,gym,7:00 PM,79,3.5,mixed,Equipment is good but it gets way too crowded between 6-8 PM. Going at 5 AM is a completely different experience — empty and peaceful.
221,User_221,54,General,LOC_044,Kumaraguru IT Hub,Chinnavedampatti,it_park,7:00 PM,426,2.5,negative,Internet connectivity issues are frequent on the third floor. The helpdesk is unresponsive. Infrastructure promises don't match reality.
221,User_221,21,General,LOC_032,Arulmigu Vinayakar Temple,Ganapathy,temple,4:00 PM,37,4.0,positive,One of the oldest temples in the region. The energy here is calming. Came here during a stressful week and left feeling at peace.
221,User_221,29,General,LOC_002,Brookefields Mall,Velandipalayam,mall,7:00 PM,227,4.0,positive,"Great place to hang out on weekends. AC is always perfectly cold, the movie screens are top-notch, and the kids' play area kept my son busy."
222,User_222,42,General,LOC_019,Starbucks Coimbatore,Race Course,cafe,12:00 PM,31,2.5,negative,Overpriced for what you get. The cappuccino tasted burnt and the waiter forgot our order twice. The wifi was down the entire time.
222,User_222,32,General,LOC_039,ChettiNadu Mess Saibaba Colony,Saibaba Colony,street_food,4:00 PM,11,2.5,negative,Got a mild stomach upset after eating here. The hygiene standards in the kitchen area were questionable. Not risking it again.
222,User_222,32,General,LOC_022,Hotel Annamalai,Gandhipuram,restaurant,7:00 PM,81,3.5,mixed,The food quality is consistently good but the ambience could use a refresh. Old interiors don't match the premium prices they now charge.
222,User_222,24,General,LOC_028,The Third Wave Coffee,Saravanampatti,cafe,12:00 PM,68,4.0,positive,Absolutely loved the ambience! The cold brew was phenomenal and the staff were super friendly. Will definitely come back with my laptop.
222,User_222,54,General,LOC_008,Gold's Gym Saravanampatti,Saravanampatti,gym,9:00 AM,82,4.5,positive,Loving the atmosphere here. Everyone is focused and motivating. The personal trainer I got assigned to really understands my goals.
222,User_222,19,General,LOC_044,Kumaraguru IT Hub,Chinnavedampatti,it_park,4:00 PM,561,3.5,mixed,"Good working environment overall. A few loose ends like the cafeteria queues during lunch, but nothing that ruins the day completely."
222,User_222,20,General,LOC_010,Big Cinemas Brookefields,Velandipalayam,cinema,4:00 PM,156,3.0,mixed,Movie experience was solid. Concession prices are robbery but the screen quality made the overall outing worthwhile. A mixed bag.
222,User_222,22,General,LOC_005,PSG Tech Campus,Peelamedu,college,9:00 AM,397,3.5,mixed,Good academic base with some departments excelling more than others. Worth it if you're in the right branch.
223,User_223,53,General,LOC_026,Prozone Mall,Avinashi Road,mall,4:00 PM,104,3.0,mixed,The food court is great but the rest of the mall feels a bit tired. Some stores could use a refresh. Still a reliable hangout spot though.
